Time (s),Frequency (Hz),Intensity (dB)
24.14702702702703,527.5390625,-313.0712
24.14702702702703,534.765625,-313.0712
24.14702702702703,541.9921875,-313.0712
24.14702702702703,549.21875,-313.0712
24.14702702702703,556.4453125,-313.0712
24.14702702702703,563.671875,-313.0712
24.14702702702703,570.8984375,-313.0712
24.14702702702703,578.125,-313.0712
24.14702702702703,585.3515625,-313.0712
24.14702702702703,592.578125,-313.0712
24.14702702702703,599.8046875,-313.0712
24.14702702702703,607.03125,-313.0712
24.14702702702703,614.2578125,-313.0712
24.14702702702703,621.484375,-313.0712
24.14702702702703,628.7109375,-313.0712
24.14702702702703,635.9375,-313.0712
24.14702702702703,643.1640625,-313.0712
24.14702702702703,650.390625,-313.0712
24.14702702702703,657.6171875,-313.0712
24.14702702702703,664.84375,-313.0712
24.14702702702703,672.0703125,-313.0712
24.14702702702703,679.296875,-313.0712
24.14702702702703,686.5234375,-313.0712
24.14702702702703,693.75,-313.0712
24.14702702702703,700.9765625,-313.0712
24.14702702702703,708.203125,-313.0712
24.14702702702703,715.4296875,-313.0712
24.14702702702703,722.65625,-313.0712
24.14702702702703,729.8828125,-313.0712
24.14702702702703,737.109375,-313.0712
24.14702702702703,744.3359375,-313.0712
24.14702702702703,751.5625,-313.0712
24.14702702702703,758.7890625,-313.0712
24.14702702702703,766.015625,-313.0712
24.14702702702703,773.2421875,-313.0712
24.14702702702703,780.46875,-313.0712
24.14702702702703,787.6953125,-313.0712
24.14702702702703,794.921875,-313.0712
24.14702702702703,802.1484375,-313.0712
24.14702702702703,809.375,-313.0712
24.14702702702703,816.6015625,-313.0712
24.14702702702703,823.828125,-313.0712
24.14702702702703,831.0546875,-313.0712
24.14702702702703,838.28125,-313.0712
24.14702702702703,845.5078125,-313.0712
24.14702702702703,852.734375,-313.0712
24.14702702702703,859.9609375,-313.0712
24.14702702702703,867.1875,-313.0712
24.14702702702703,874.4140625,-313.0712
24.14702702702703,881.640625,-313.0712
24.14702702702703,888.8671875,-313.0712
24.14702702702703,896.09375,-313.0712
24.14702702702703,903.3203125,-313.0712
24.14702702702703,910.546875,-313.0712
24.14702702702703,917.7734375,-313.0712
24.14702702702703,925.0,-313.0712
24.14702702702703,932.2265625,-313.0712
24.14702702702703,939.453125,-313.0712
24.14702702702703,946.6796875,-313.0712
24.14702702702703,953.90625,-313.0712
24.14702702702703,961.1328125,-313.0712
24.14702702702703,968.359375,-313.0712
24.14702702702703,975.5859375,-313.0712
24.14702702702703,982.8125,-313.0712
24.14702702702703,990.0390625,-313.0712
24.14702702702703,997.265625,-313.0712
24.14702702702703,1004.4921875,-313.0712
24.14702702702703,1011.71875,-313.0712
24.14702702702703,1018.9453125,-313.0712
24.14702702702703,1026.171875,-313.0712
24.14702702702703,1033.3984375,-313.0712
24.14702702702703,1040.625,-313.0712
24.14702702702703,1047.8515625,-313.0712
24.14702702702703,1055.078125,-313.0712
24.14702702702703,1062.3046875,-313.0712
24.14702702702703,1069.53125,-313.0712
24.14702702702703,1076.7578125,-313.0712
24.14702702702703,1083.984375,-313.0712
24.14702702702703,1091.2109375,-313.0712
24.14702702702703,1098.4375,-313.0712
24.14702702702703,1105.6640625,-313.0712
24.14702702702703,1112.890625,-313.0712
24.14702702702703,1120.1171875,-313.0712
24.14702702702703,1127.34375,-313.0712
24.14702702702703,1134.5703125,-313.0712
24.14702702702703,1141.796875,-313.0712
24.14702702702703,1149.0234375,-313.0712
24.14702702702703,1156.25,-313.0712
24.14702702702703,1163.4765625,-313.0712
24.14702702702703,1170.703125,-313.0712
24.14702702702703,1177.9296875,-313.0712
24.14702702702703,1185.15625,-313.0712
24.14702702702703,1192.3828125,-313.0712
24.14702702702703,1199.609375,-313.0712
24.14702702702703,1206.8359375,-313.0712
24.14702702702703,1214.0625,-313.0712
24.14702702702703,1221.2890625,-313.0712
24.14702702702703,1228.515625,-313.0712
24.14702702702703,1235.7421875,-313.0712
24.14702702702703,1242.96875,-313.0712
24.14702702702703,1250.1953125,-313.0712
24.14702702702703,1257.421875,-313.0712
24.14702702702703,1264.6484375,-313.0712
24.14702702702703,1271.875,-313.0712
24.14702702702703,1279.1015625,-313.0712
24.14702702702703,1286.328125,-313.0712
24.14702702702703,1293.5546875,-313.0712
24.14702702702703,1300.78125,-313.0712
24.14702702702703,1308.0078125,-313.0712
24.14702702702703,1315.234375,-313.0712
24.14702702702703,1322.4609375,-313.0712
24.14702702702703,1329.6875,-313.0712
24.14702702702703,1336.9140625,-313.0712
24.14702702702703,1344.140625,-313.0712
24.14702702702703,1351.3671875,-313.0712
24.14702702702703,1358.59375,-313.0712
24.14702702702703,1365.8203125,-313.0712
24.14702702702703,1373.046875,-313.0712
24.14702702702703,1380.2734375,-313.0712
24.14702702702703,1387.5,-313.0712
24.14702702702703,1394.7265625,-313.0712
24.14702702702703,1401.953125,-313.0712
24.14702702702703,1409.1796875,-313.0712
24.14702702702703,1416.40625,-313.0712
24.14702702702703,1423.6328125,-313.0712
24.14702702702703,1430.859375,-313.0712
24.14702702702703,1438.0859375,-313.0712
24.14702702702703,1445.3125,-313.0712
24.14702702702703,1452.5390625,-313.0712
24.14702702702703,1459.765625,-313.0712
24.14702702702703,1466.9921875,-313.0712
24.14702702702703,1474.21875,-313.0712
24.14702702702703,1481.4453125,-313.0712
24.14702702702703,1488.671875,-313.0712
24.14702702702703,1495.8984375,-313.0712
24.14702702702703,1503.125,-313.0712
24.14702702702703,1510.3515625,-313.0712
24.14702702702703,1517.578125,-313.0712
24.14702702702703,1524.8046875,-313.0712
24.14702702702703,1532.03125,-313.0712
24.14702702702703,1539.2578125,-313.0712
24.14702702702703,1546.484375,-313.0712
24.14702702702703,1553.7109375,-313.0712
24.14702702702703,1560.9375,-313.0712
24.14702702702703,1568.1640625,-313.0712
24.14702702702703,1575.390625,-313.0712
24.14702702702703,1582.6171875,-313.0712
24.14702702702703,1589.84375,-313.0712
24.14702702702703,1597.0703125,-313.0712
24.14702702702703,1604.296875,-313.0712
24.14702702702703,1611.5234375,-313.0712
24.14702702702703,1618.75,-313.0712
24.14702702702703,1625.9765625,-313.0712
24.14702702702703,1633.203125,-313.0712
24.14702702702703,1640.4296875,-313.0712
24.14702702702703,1647.65625,-313.0712
24.14702702702703,1654.8828125,-313.0712
24.14702702702703,1662.109375,-313.0712
24.14702702702703,1669.3359375,-313.0712
24.14702702702703,1676.5625,-313.0712
24.14702702702703,1683.7890625,-313.0712
24.14702702702703,1691.015625,-313.0712
24.14702702702703,1698.2421875,-313.0712
24.14702702702703,1705.46875,-313.0712
24.14702702702703,1712.6953125,-313.0712
24.14702702702703,1719.921875,-313.0712
24.14702702702703,1727.1484375,-313.0712
24.14702702702703,1734.375,-313.0712
24.14702702702703,1741.6015625,-313.0712
24.14702702702703,1748.828125,-313.0712
24.14702702702703,1756.0546875,-313.0712
24.14702702702703,1763.28125,-313.0712
24.14702702702703,1770.5078125,-313.0712
24.14702702702703,1777.734375,-313.0712
24.14702702702703,1784.9609375,-313.0712
24.14702702702703,1792.1875,-313.0712
24.14702702702703,1799.4140625,-313.0712
24.14702702702703,1806.640625,-313.0712
24.14702702702703,1813.8671875,-313.0712
24.14702702702703,1821.09375,-313.0712
24.14702702702703,1828.3203125,-313.0712
24.14702702702703,1835.546875,-313.0712
24.14702702702703,1842.7734375,-313.0712
24.14702702702703,1850.0,-313.0712
24.216216216216218,0.0,-313.0712
24.216216216216218,7.2265625,-313.0712
24.216216216216218,14.453125,-313.0712
24.216216216216218,21.6796875,-313.0712
24.216216216216218,28.90625,-313.0712
24.216216216216218,36.1328125,-313.0712
24.216216216216218,43.359375,-313.0712
24.216216216216218,50.5859375,-313.0712
24.216216216216218,57.8125,-313.0712
24.216216216216218,65.0390625,-313.0712
24.216216216216218,72.265625,-313.0712
24.216216216216218,79.4921875,-313.0712
24.216216216216218,86.71875,-313.0712
24.216216216216218,93.9453125,-313.0712
24.216216216216218,101.171875,-313.0712
24.216216216216218,108.3984375,-313.0712
24.216216216216218,115.625,-313.0712
24.216216216216218,122.8515625,-313.0712
24.216216216216218,130.078125,-313.0712
24.216216216216218,137.3046875,-313.0712
24.216216216216218,144.53125,-313.0712
24.216216216216218,151.7578125,-313.0712
24.216216216216218,158.984375,-313.0712
24.216216216216218,166.2109375,-313.0712
24.216216216216218,173.4375,-313.0712
24.216216216216218,180.6640625,-313.0712
24.216216216216218,187.890625,-313.0712
24.216216216216218,195.1171875,-313.0712
24.216216216216218,202.34375,-313.0712
24.216216216216218,209.5703125,-313.0712
24.216216216216218,216.796875,-313.0712
24.216216216216218,224.0234375,-313.0712
24.216216216216218,231.25,-313.0712
24.216216216216218,238.4765625,-313.0712
24.216216216216218,245.703125,-313.0712
24.216216216216218,252.9296875,-313.0712
24.216216216216218,260.15625,-313.0712
24.216216216216218,267.3828125,-313.0712
24.216216216216218,274.609375,-313.0712
24.216216216216218,281.8359375,-313.0712
24.216216216216218,289.0625,-313.0712
24.216216216216218,296.2890625,-313.0712
24.216216216216218,303.515625,-313.0712
24.216216216216218,310.7421875,-313.0712
24.216216216216218,317.96875,-313.0712
24.216216216216218,325.1953125,-313.0712
24.216216216216218,332.421875,-313.0712
24.216216216216218,339.6484375,-313.0712
24.216216216216218,346.875,-313.0712
24.216216216216218,354.1015625,-313.0712
24.216216216216218,361.328125,-313.0712
24.216216216216218,368.5546875,-313.0712
24.216216216216218,375.78125,-313.0712
24.216216216216218,383.0078125,-313.0712
24.216216216216218,390.234375,-313.0712
24.216216216216218,397.4609375,-313.0712
24.216216216216218,404.6875,-313.0712
24.216216216216218,411.9140625,-313.0712
24.216216216216218,419.140625,-313.0712
24.216216216216218,426.3671875,-313.0712
24.216216216216218,433.59375,-313.0712
24.216216216216218,440.8203125,-313.0712
24.216216216216218,448.046875,-313.0712
24.216216216216218,455.2734375,-313.0712
24.216216216216218,462.5,-313.0712
24.216216216216218,469.7265625,-313.0712
24.216216216216218,476.953125,-313.0712
24.216216216216218,484.1796875,-313.0712
24.216216216216218,491.40625,-313.0712
24.216216216216218,498.6328125,-313.0712
24.216216216216218,505.859375,-313.0712
24.216216216216218,513.0859375,-313.0712
24.216216216216218,520.3125,-313.0712
24.216216216216218,527.5390625,-313.0712
24.216216216216218,534.765625,-313.0712
24.216216216216218,541.9921875,-313.0712
24.216216216216218,549.21875,-313.0712
24.216216216216218,556.4453125,-313.0712
24.216216216216218,563.671875,-313.0712
24.216216216216218,570.8984375,-313.0712
24.216216216216218,578.125,-313.0712
24.216216216216218,585.3515625,-313.0712
24.216216216216218,592.578125,-313.0712
24.216216216216218,599.8046875,-313.0712
24.216216216216218,607.03125,-313.0712
24.216216216216218,614.2578125,-313.0712
24.216216216216218,621.484375,-313.0712
24.216216216216218,628.7109375,-313.0712
24.216216216216218,635.9375,-313.0712
24.216216216216218,643.1640625,-313.0712
24.216216216216218,650.390625,-313.0712
24.216216216216218,657.6171875,-313.0712
24.216216216216218,664.84375,-313.0712
24.216216216216218,672.0703125,-313.0712
24.216216216216218,679.296875,-313.0712
24.216216216216218,686.5234375,-313.0712
24.216216216216218,693.75,-313.0712
24.216216216216218,700.9765625,-313.0712
24.216216216216218,708.203125,-313.0712
24.216216216216218,715.4296875,-313.0712
24.216216216216218,722.65625,-313.0712
24.216216216216218,729.8828125,-313.0712
24.216216216216218,737.109375,-313.0712
24.216216216216218,744.3359375,-313.0712
24.216216216216218,751.5625,-313.0712
24.216216216216218,758.7890625,-313.0712
24.216216216216218,766.015625,-313.0712
24.216216216216218,773.2421875,-313.0712
24.216216216216218,780.46875,-313.0712
24.216216216216218,787.6953125,-313.0712
24.216216216216218,794.921875,-313.0712
24.216216216216218,802.1484375,-313.0712
24.216216216216218,809.375,-313.0712
24.216216216216218,816.6015625,-313.0712
24.216216216216218,823.828125,-313.0712
24.216216216216218,831.0546875,-313.0712
24.216216216216218,838.28125,-313.0712
24.216216216216218,845.5078125,-313.0712
24.216216216216218,852.734375,-313.0712
24.216216216216218,859.9609375,-313.0712
24.216216216216218,867.1875,-313.0712
24.216216216216218,874.4140625,-313.0712
24.216216216216218,881.640625,-313.0712
24.216216216216218,888.8671875,-313.0712
24.216216216216218,896.09375,-313.0712
24.216216216216218,903.3203125,-313.0712
24.216216216216218,910.546875,-313.0712
24.216216216216218,917.7734375,-313.0712
24.216216216216218,925.0,-313.0712
24.216216216216218,932.2265625,-313.0712
24.216216216216218,939.453125,-313.0712
24.216216216216218,946.6796875,-313.0712
24.216216216216218,953.90625,-313.0712
24.216216216216218,961.1328125,-313.0712
24.216216216216218,968.359375,-313.0712
24.216216216216218,975.5859375,-313.0712
24.216216216216218,982.8125,-313.0712
24.216216216216218,990.0390625,-313.0712
24.216216216216218,997.265625,-313.0712
24.216216216216218,1004.4921875,-313.0712
24.216216216216218,1011.71875,-313.0712
24.216216216216218,1018.9453125,-313.0712
24.216216216216218,1026.171875,-313.0712
24.216216216216218,1033.3984375,-313.0712
24.216216216216218,1040.625,-313.0712
24.216216216216218,1047.8515625,-313.0712
24.216216216216218,1055.078125,-313.0712
24.216216216216218,1062.3046875,-313.0712
24.216216216216218,1069.53125,-313.0712
24.216216216216218,1076.7578125,-313.0712
24.216216216216218,1083.984375,-313.0712
24.216216216216218,1091.2109375,-313.0712
24.216216216216218,1098.4375,-313.0712
24.216216216216218,1105.6640625,-313.0712
24.216216216216218,1112.890625,-313.0712
24.216216216216218,1120.1171875,-313.0712
24.216216216216218,1127.34375,-313.0712
24.216216216216218,1134.5703125,-313.0712
24.216216216216218,1141.796875,-313.0712
24.216216216216218,1149.0234375,-313.0712
24.216216216216218,1156.25,-313.0712
24.216216216216218,1163.4765625,-313.0712
24.216216216216218,1170.703125,-313.0712
24.216216216216218,1177.9296875,-313.0712
24.216216216216218,1185.15625,-313.0712
24.216216216216218,1192.3828125,-313.0712
24.216216216216218,1199.609375,-313.0712
24.216216216216218,1206.8359375,-313.0712
24.216216216216218,1214.0625,-313.0712
24.216216216216218,1221.2890625,-313.0712
24.216216216216218,1228.515625,-313.0712
24.216216216216218,1235.7421875,-313.0712
24.216216216216218,1242.96875,-313.0712
24.216216216216218,1250.1953125,-313.0712
24.216216216216218,1257.421875,-313.0712
24.216216216216218,1264.6484375,-313.0712
24.216216216216218,1271.875,-313.0712
24.216216216216218,1279.1015625,-313.0712
24.216216216216218,1286.328125,-313.0712
24.216216216216218,1293.5546875,-313.0712
24.216216216216218,1300.78125,-313.0712
24.216216216216218,1308.0078125,-313.0712
24.216216216216218,1315.234375,-313.0712
24.216216216216218,1322.4609375,-313.0712
24.216216216216218,1329.6875,-313.0712
24.216216216216218,1336.9140625,-313.0712
24.216216216216218,1344.140625,-313.0712
24.216216216216218,1351.3671875,-313.0712
24.216216216216218,1358.59375,-313.0712
24.216216216216218,1365.8203125,-313.0712
24.216216216216218,1373.046875,-313.0712
24.216216216216218,1380.2734375,-313.0712
24.216216216216218,1387.5,-313.0712
24.216216216216218,1394.7265625,-313.0712
24.216216216216218,1401.953125,-313.0712
24.216216216216218,1409.1796875,-313.0712
24.216216216216218,1416.40625,-313.0712
24.216216216216218,1423.6328125,-313.0712
24.216216216216218,1430.859375,-313.0712
24.216216216216218,1438.0859375,-313.0712
24.216216216216218,1445.3125,-313.0712
24.216216216216218,1452.5390625,-313.0712
24.216216216216218,1459.765625,-313.0712
24.216216216216218,1466.9921875,-313.0712
24.216216216216218,1474.21875,-313.0712
24.216216216216218,1481.4453125,-313.0712
24.216216216216218,1488.671875,-313.0712
24.216216216216218,1495.8984375,-313.0712
24.216216216216218,1503.125,-313.0712
24.216216216216218,1510.3515625,-313.0712
24.216216216216218,1517.578125,-313.0712
24.216216216216218,1524.8046875,-313.0712
24.216216216216218,1532.03125,-313.0712
24.216216216216218,1539.2578125,-313.0712
24.216216216216218,1546.484375,-313.0712
24.216216216216218,1553.7109375,-313.0712
24.216216216216218,1560.9375,-313.0712
24.216216216216218,1568.1640625,-313.0712
24.216216216216218,1575.390625,-313.0712
24.216216216216218,1582.6171875,-313.0712
24.216216216216218,1589.84375,-313.0712
24.216216216216218,1597.0703125,-313.0712
24.216216216216218,1604.296875,-313.0712
24.216216216216218,1611.5234375,-313.0712
24.216216216216218,1618.75,-313.0712
24.216216216216218,1625.9765625,-313.0712
24.216216216216218,1633.203125,-313.0712
24.216216216216218,1640.4296875,-313.0712
24.216216216216218,1647.65625,-313.0712
24.216216216216218,1654.8828125,-313.0712
24.216216216216218,1662.109375,-313.0712
24.216216216216218,1669.3359375,-313.0712
24.216216216216218,1676.5625,-313.0712
24.216216216216218,1683.7890625,-313.0712
24.216216216216218,1691.015625,-313.0712
24.216216216216218,1698.2421875,-313.0712
24.216216216216218,1705.46875,-313.0712
24.216216216216218,1712.6953125,-313.0712
24.216216216216218,1719.921875,-313.0712
24.216216216216218,1727.1484375,-313.0712
24.216216216216218,1734.375,-313.0712
24.216216216216218,1741.6015625,-313.0712
24.216216216216218,1748.828125,-313.0712
24.216216216216218,1756.0546875,-313.0712
24.216216216216218,1763.28125,-313.0712
24.216216216216218,1770.5078125,-313.0712
24.216216216216218,1777.734375,-313.0712
24.216216216216218,1784.9609375,-313.0712
24.216216216216218,1792.1875,-313.0712
24.216216216216218,1799.4140625,-313.0712
24.216216216216218,1806.640625,-313.0712
24.216216216216218,1813.8671875,-313.0712
24.216216216216218,1821.09375,-313.0712
24.216216216216218,1828.3203125,-313.0712
24.216216216216218,1835.546875,-313.0712
24.216216216216218,1842.7734375,-313.0712
24.216216216216218,1850.0,-313.0712
24.285405405405406,0.0,-313.0712
24.285405405405406,7.2265625,-313.0712
24.285405405405406,14.453125,-313.0712
24.285405405405406,21.6796875,-313.0712
24.285405405405406,28.90625,-313.0712
24.285405405405406,36.1328125,-313.0712
24.285405405405406,43.359375,-313.0712
24.285405405405406,50.5859375,-313.0712
24.285405405405406,57.8125,-313.0712
24.285405405405406,65.0390625,-313.0712
24.285405405405406,72.265625,-313.0712
24.285405405405406,79.4921875,-313.0712
24.285405405405406,86.71875,-313.0712
24.285405405405406,93.9453125,-313.0712
24.285405405405406,101.171875,-313.0712
24.285405405405406,108.3984375,-313.0712
24.285405405405406,115.625,-313.0712
24.285405405405406,122.8515625,-313.0712
24.285405405405406,130.078125,-313.0712
24.285405405405406,137.3046875,-313.0712
24.285405405405406,144.53125,-313.0712
24.285405405405406,151.7578125,-313.0712
24.285405405405406,158.984375,-313.0712
24.285405405405406,166.2109375,-313.0712
24.285405405405406,173.4375,-313.0712
24.285405405405406,180.6640625,-313.0712
24.285405405405406,187.890625,-313.0712
24.285405405405406,195.1171875,-313.0712
24.285405405405406,202.34375,-313.0712
24.285405405405406,209.5703125,-313.0712
24.285405405405406,216.796875,-313.0712
24.285405405405406,224.0234375,-313.0712
24.285405405405406,231.25,-313.0712
24.285405405405406,238.4765625,-313.0712
24.285405405405406,245.703125,-313.0712
24.285405405405406,252.9296875,-313.0712
24.285405405405406,260.15625,-313.0712
24.285405405405406,267.3828125,-313.0712
24.285405405405406,274.609375,-313.0712
24.285405405405406,281.8359375,-313.0712
24.285405405405406,289.0625,-313.0712
24.285405405405406,296.2890625,-313.0712
24.285405405405406,303.515625,-313.0712
24.285405405405406,310.7421875,-313.0712
24.285405405405406,317.96875,-313.0712
24.285405405405406,325.1953125,-313.0712
24.285405405405406,332.421875,-313.0712
24.285405405405406,339.6484375,-313.0712
24.285405405405406,346.875,-313.0712
24.285405405405406,354.1015625,-313.0712
24.285405405405406,361.328125,-313.0712
24.285405405405406,368.5546875,-313.0712
24.285405405405406,375.78125,-313.0712
24.285405405405406,383.0078125,-313.0712
24.285405405405406,390.234375,-313.0712
24.285405405405406,397.4609375,-313.0712
24.285405405405406,404.6875,-313.0712
24.285405405405406,411.9140625,-313.0712
24.285405405405406,419.140625,-313.0712
24.285405405405406,426.3671875,-313.0712
24.285405405405406,433.59375,-313.0712
24.285405405405406,440.8203125,-313.0712
24.285405405405406,448.046875,-313.0712
24.285405405405406,455.2734375,-313.0712
24.285405405405406,462.5,-313.0712
24.285405405405406,469.7265625,-313.0712
24.285405405405406,476.953125,-313.0712
24.285405405405406,484.1796875,-313.0712
24.285405405405406,491.40625,-313.0712
24.285405405405406,498.6328125,-313.0712
24.285405405405406,505.859375,-313.0712
24.285405405405406,513.0859375,-313.0712
24.285405405405406,520.3125,-313.0712
24.285405405405406,527.5390625,-313.0712
24.285405405405406,534.765625,-313.0712
24.285405405405406,541.9921875,-313.0712
24.285405405405406,549.21875,-313.0712
24.285405405405406,556.4453125,-313.0712
24.285405405405406,563.671875,-313.0712
24.285405405405406,570.8984375,-313.0712
24.285405405405406,578.125,-313.0712
24.285405405405406,585.3515625,-313.0712
24.285405405405406,592.578125,-313.0712
24.285405405405406,599.8046875,-313.0712
24.285405405405406,607.03125,-313.0712
24.285405405405406,614.2578125,-313.0712
24.285405405405406,621.484375,-313.0712
24.285405405405406,628.7109375,-313.0712
24.285405405405406,635.9375,-313.0712
24.285405405405406,643.1640625,-313.0712
24.285405405405406,650.390625,-313.0712
24.285405405405406,657.6171875,-313.0712
24.285405405405406,664.84375,-313.0712
24.285405405405406,672.0703125,-313.0712
24.285405405405406,679.296875,-313.0712
24.285405405405406,686.5234375,-313.0712
24.285405405405406,693.75,-313.0712
24.285405405405406,700.9765625,-313.0712
24.285405405405406,708.203125,-313.0712
24.285405405405406,715.4296875,-313.0712
24.285405405405406,722.65625,-313.0712
24.285405405405406,729.8828125,-313.0712
24.285405405405406,737.109375,-313.0712
24.285405405405406,744.3359375,-313.0712
24.285405405405406,751.5625,-313.0712
24.285405405405406,758.7890625,-313.0712
24.285405405405406,766.015625,-313.0712
24.285405405405406,773.2421875,-313.0712
24.285405405405406,780.46875,-313.0712
24.285405405405406,787.6953125,-313.0712
24.285405405405406,794.921875,-313.0712
24.285405405405406,802.1484375,-313.0712
24.285405405405406,809.375,-313.0712
24.285405405405406,816.6015625,-313.0712
24.285405405405406,823.828125,-313.0712
24.285405405405406,831.0546875,-313.0712
24.285405405405406,838.28125,-313.0712
24.285405405405406,845.5078125,-313.0712
24.285405405405406,852.734375,-313.0712
24.285405405405406,859.9609375,-313.0712
24.285405405405406,867.1875,-313.0712
24.285405405405406,874.4140625,-313.0712
24.285405405405406,881.640625,-313.0712
24.285405405405406,888.8671875,-313.0712
24.285405405405406,896.09375,-313.0712
24.285405405405406,903.3203125,-313.0712
24.285405405405406,910.546875,-313.0712
24.285405405405406,917.7734375,-313.0712
24.285405405405406,925.0,-313.0712
24.285405405405406,932.2265625,-313.0712
24.285405405405406,939.453125,-313.0712
24.285405405405406,946.6796875,-313.0712
24.285405405405406,953.90625,-313.0712
24.285405405405406,961.1328125,-313.0712
24.285405405405406,968.359375,-313.0712
24.285405405405406,975.5859375,-313.0712
24.285405405405406,982.8125,-313.0712
24.285405405405406,990.0390625,-313.0712
24.285405405405406,997.265625,-313.0712
24.285405405405406,1004.4921875,-313.0712
24.285405405405406,1011.71875,-313.0712
24.285405405405406,1018.9453125,-313.0712
24.285405405405406,1026.171875,-313.0712
24.285405405405406,1033.3984375,-313.0712
24.285405405405406,1040.625,-313.0712
24.285405405405406,1047.8515625,-313.0712
24.285405405405406,1055.078125,-313.0712
24.285405405405406,1062.3046875,-313.0712
24.285405405405406,1069.53125,-313.0712
24.285405405405406,1076.7578125,-313.0712
24.285405405405406,1083.984375,-313.0712
24.285405405405406,1091.2109375,-313.0712
24.285405405405406,1098.4375,-313.0712
24.285405405405406,1105.6640625,-313.0712
24.285405405405406,1112.890625,-313.0712
24.285405405405406,1120.1171875,-313.0712
24.285405405405406,1127.34375,-313.0712
24.285405405405406,1134.5703125,-313.0712
24.285405405405406,1141.796875,-313.0712
24.285405405405406,1149.0234375,-313.0712
24.285405405405406,1156.25,-313.0712
24.285405405405406,1163.4765625,-313.0712
24.285405405405406,1170.703125,-313.0712
24.285405405405406,1177.9296875,-313.0712
24.285405405405406,1185.15625,-313.0712
24.285405405405406,1192.3828125,-313.0712
24.285405405405406,1199.609375,-313.0712
24.285405405405406,1206.8359375,-313.0712
24.285405405405406,1214.0625,-313.0712
24.285405405405406,1221.2890625,-313.0712
24.285405405405406,1228.515625,-313.0712
24.285405405405406,1235.7421875,-313.0712
24.285405405405406,1242.96875,-313.0712
24.285405405405406,1250.1953125,-313.0712
24.285405405405406,1257.421875,-313.0712
24.285405405405406,1264.6484375,-313.0712
24.285405405405406,1271.875,-313.0712
24.285405405405406,1279.1015625,-313.0712
24.285405405405406,1286.328125,-313.0712
24.285405405405406,1293.5546875,-313.0712
24.285405405405406,1300.78125,-313.0712
24.285405405405406,1308.0078125,-313.0712
24.285405405405406,1315.234375,-313.0712
24.285405405405406,1322.4609375,-313.0712
24.285405405405406,1329.6875,-313.0712
24.285405405405406,1336.9140625,-313.0712
24.285405405405406,1344.140625,-313.0712
24.285405405405406,1351.3671875,-313.0712
24.285405405405406,1358.59375,-313.0712
24.285405405405406,1365.8203125,-313.0712
24.285405405405406,1373.046875,-313.0712
24.285405405405406,1380.2734375,-313.0712
24.285405405405406,1387.5,-313.0712
24.285405405405406,1394.7265625,-313.0712
24.285405405405406,1401.953125,-313.0712
24.285405405405406,1409.1796875,-313.0712
24.285405405405406,1416.40625,-313.0712
24.285405405405406,1423.6328125,-313.0712
24.285405405405406,1430.859375,-313.0712
24.285405405405406,1438.0859375,-313.0712
24.285405405405406,1445.3125,-313.0712
24.285405405405406,1452.5390625,-313.0712
24.285405405405406,1459.765625,-313.0712
24.285405405405406,1466.9921875,-313.0712
24.285405405405406,1474.21875,-313.0712
24.285405405405406,1481.4453125,-313.0712
24.285405405405406,1488.671875,-313.0712
24.285405405405406,1495.8984375,-313.0712
24.285405405405406,1503.125,-313.0712
24.285405405405406,1510.3515625,-313.0712
24.285405405405406,1517.578125,-313.0712
24.285405405405406,1524.8046875,-313.0712
24.285405405405406,1532.03125,-313.0712
24.285405405405406,1539.2578125,-313.0712
24.285405405405406,1546.484375,-313.0712
24.285405405405406,1553.7109375,-313.0712
24.285405405405406,1560.9375,-313.0712
24.285405405405406,1568.1640625,-313.0712
24.285405405405406,1575.390625,-313.0712
24.285405405405406,1582.6171875,-313.0712
24.285405405405406,1589.84375,-313.0712
24.285405405405406,1597.0703125,-313.0712
24.285405405405406,1604.296875,-313.0712
24.285405405405406,1611.5234375,-313.0712
24.285405405405406,1618.75,-313.0712
24.285405405405406,1625.9765625,-313.0712
24.285405405405406,1633.203125,-313.0712
24.285405405405406,1640.4296875,-313.0712
24.285405405405406,1647.65625,-313.0712
24.285405405405406,1654.8828125,-313.0712
24.285405405405406,1662.109375,-313.0712
24.285405405405406,1669.3359375,-313.0712
24.285405405405406,1676.5625,-313.0712
24.285405405405406,1683.7890625,-313.0712
24.285405405405406,1691.015625,-313.0712
24.285405405405406,1698.2421875,-313.0712
24.285405405405406,1705.46875,-313.0712
24.285405405405406,1712.6953125,-313.0712
24.285405405405406,1719.921875,-313.0712
24.285405405405406,1727.1484375,-313.0712
24.285405405405406,1734.375,-313.0712
24.285405405405406,1741.6015625,-313.0712
24.285405405405406,1748.828125,-313.0712
24.285405405405406,1756.0546875,-313.0712
24.285405405405406,1763.28125,-313.0712
24.285405405405406,1770.5078125,-313.0712
24.285405405405406,1777.734375,-313.0712
24.285405405405406,1784.9609375,-313.0712
24.285405405405406,1792.1875,-313.0712
24.285405405405406,1799.4140625,-313.0712
24.285405405405406,1806.640625,-313.0712
24.285405405405406,1813.8671875,-313.0712
24.285405405405406,1821.09375,-313.0712
24.285405405405406,1828.3203125,-313.0712
24.285405405405406,1835.546875,-313.0712
24.285405405405406,1842.7734375,-313.0712
24.285405405405406,1850.0,-313.0712
24.354594594594595,0.0,-313.0712
24.354594594594595,7.2265625,-313.0712
24.354594594594595,14.453125,-313.0712
